0SENTENCE,1TRANSLATION,2TAGS,3LEARNED,4ATTEMPTS,5SUCCESFUL ATTEMPS,6DAY LAST ATTEMPT,7LAST ATTEMPT RESULT,8DAY TO REVIEW,9ATTEMPT STREAK,10ID,DECK11,LEVEL12,IGNORE13,LANGUAGE14
комната меньше,the room is smaller,none,no,0,0,9/12/2017,none,9/12/2017,0,9563,Самотёк - Russian Vocabulary Cases and Grammar,Level101,no,ru
меньшая комната,the smaller room,none,no,0,0,9/12/2017,none,9/12/2017,0,9564,Самотёк - Russian Vocabulary Cases and Grammar,Level101,no,ru
работа хУже,the work is worse,none,no,0,0,9/12/2017,none,9/12/2017,0,9565,Самотёк - Russian Vocabulary Cases and Grammar,Level101,no,ru
худшая работа,the worse work,none,no,0,0,9/12/2017,none,9/12/2017,0,9566,Самотёк - Russian Vocabulary Cases and Grammar,Level101,no,ru
гОлос лУчше,the voice is better,none,no,0,0,9/12/2017,none,9/12/2017,0,9567,Самотёк - Russian Vocabulary Cases and Grammar,Level101,no,ru
лучший голос,the better voice,none,no,0,0,9/12/2017,none,9/12/2017,0,9568,Самотёк - Russian Vocabulary Cases and Grammar,Level101,no,ru
старший морЯк,the older sailor,none,no,0,0,9/12/2017,none,9/12/2017,0,9569,Самотёк - Russian Vocabulary Cases and Grammar,Level101,no,ru
морЯк старше,the sailor is older,none,no,0,0,9/12/2017,none,9/12/2017,0,9570,Самотёк - Russian Vocabulary Cases and Grammar,Level101,no,ru
доклад интереснее,the report is more interesting,none,no,0,0,9/12/2017,none,9/12/2017,0,9571,Самотёк - Russian Vocabulary Cases and Grammar,Level101,no,ru
эта книга нужнее,this book is more necessary,none,no,0,0,9/12/2017,none,9/12/2017,0,9572,Самотёк - Russian Vocabulary Cases and Grammar,Level101,no,ru
этот мальчик умнее,this boy is smarter,none,no,0,0,9/12/2017,none,9/12/2017,0,9573,Самотёк - Russian Vocabulary Cases and Grammar,Level101,no,ru
боксёр сильнее,the boxer is stronger,none,no,0,0,9/12/2017,none,9/12/2017,0,9574,Самотёк - Russian Vocabulary Cases and Grammar,Level101,no,ru
этот чемодАн тяжелее,this suitcase is heavier,none,no,0,0,9/12/2017,none,9/12/2017,0,9575,Самотёк - Russian Vocabulary Cases and Grammar,Level101,no,ru
он моложе меня,he is younger than me,none,no,0,0,9/12/2017,none,9/12/2017,0,9576,Самотёк - Russian Vocabulary Cases and Grammar,Level101,no,ru
пиво дешевле вина,beer is cheaper than wine,none,no,0,0,9/12/2017,none,9/12/2017,0,9577,Самотёк - Russian Vocabulary Cases and Grammar,Level101,no,ru
она на три года старше меня,she is three years older than me,none,no,0,0,9/12/2017,none,9/12/2017,0,9578,Самотёк - Russian Vocabulary Cases and Grammar,Level101,no,ru
он на два сантиметра выше отца,he is two centimetres taller than (his) father,none,no,0,0,9/12/2017,none,9/12/2017,0,9579,Самотёк - Russian Vocabulary Cases and Grammar,Level101,no,ru
он в два раза богаче сына,he is twice as rich as (his) son,none,no,0,0,9/12/2017,none,9/12/2017,0,9580,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
этот город старый а этот город ещё старше,this city is old but this city is even older,none,no,0,0,9/12/2017,none,9/12/2017,0,9581,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
чем нИже цены на топливо тем лучше,the lower the fuel pricescommaChar the better,none,no,0,0,9/12/2017,none,9/12/2017,0,9582,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
ещё неуместнее нас,even more inappropriate than us,none,no,0,0,9/12/2017,none,9/12/2017,0,9583,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
чем на улице холоднее тем меньше я хочу гулять,the colder the streetcommaChar the less I want to stroll,none,no,0,0,9/12/2017,none,9/12/2017,0,9584,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
старый друг лучше новых двух,an old friend is better than two new (ones),none,no,0,0,9/12/2017,none,9/12/2017,0,9585,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
как можно дальше,as far as possible,none,no,0,0,9/12/2017,none,9/12/2017,0,9586,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
он гораздо быстрее меня,he is much faster than me,none,no,0,0,9/12/2017,none,9/12/2017,0,9587,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
он намного быстрее меня,he is hella lotta faster than me,none,no,0,0,9/12/2017,none,9/12/2017,0,9588,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
самый острый нож,the sharpest knife,none,no,0,0,9/12/2017,none,9/12/2017,0,9589,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
самая богатая страна,the richest country,none,no,0,0,9/12/2017,none,9/12/2017,0,9590,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
самое вкусное блюдо,the most delicious dish,none,no,0,0,9/12/2017,none,9/12/2017,0,9591,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
самые известные писатели,the most famous writers,none,no,0,0,9/12/2017,none,9/12/2017,0,9592,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
я написал самым красочным карандашом,I wrote with the most colourful pencil,none,no,0,0,9/12/2017,none,9/12/2017,0,9593,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
этот дом самый маленький,this house is the smallest,none,no,0,0,9/12/2017,none,9/12/2017,0,9594,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
эта задача самая лёгкая,this task is the easiest,none,no,0,0,9/12/2017,none,9/12/2017,0,9595,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
эта девушка умнее всех,this girl is the smartest of all,none,no,0,0,9/12/2017,none,9/12/2017,0,9596,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
эта проблема серьёзнее всего,this problem is the most serious of all,none,no,0,0,9/12/2017,none,9/12/2017,0,9597,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
это самый отличный подарок,this is the most excellent present,none,no,0,0,9/12/2017,none,9/12/2017,0,9598,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
это самый прекрасный день,this is the loveliest day,none,no,0,0,9/12/2017,none,9/12/2017,0,9599,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
я купил самую красивую машину,I bought the most beautiful car,none,no,0,0,9/12/2017,none,9/12/2017,0,9600,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
я полюбила самого красивого парня,I loved the handsomest guy,none,no,0,0,9/12/2017,none,9/12/2017,0,9601,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
это один из самых красивых журналов,this is one of the most beautiful journals,none,no,0,0,9/12/2017,none,9/12/2017,0,9602,Самотёк - Russian Vocabulary Cases and Grammar,Level102,no,ru
приходИ в пЯтницу,come (foot) on Friday,none,no,0,0,9/12/2017,none,9/12/2017,0,9603,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
мы приЕдем пЯтого мАя,we will come (car) on the fifth of May,none,no,0,0,9/12/2017,none,9/12/2017,0,9604,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
в тЫсяча девятьсОт девянОстом годУ,in 1990,none,no,0,0,9/12/2017,none,9/12/2017,0,9605,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
в апрЕле девянОсто пЕрвого гОда,in April (19)91,none,no,0,0,9/12/2017,none,9/12/2017,0,9606,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
без девятнадцати минут час,it is nineteen minutes to one,none,no,0,0,9/12/2017,none,9/12/2017,0,9607,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
сейчас без однОй минуты четыре,it is now one minute to four,none,no,0,0,9/12/2017,none,9/12/2017,0,9608,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
в час,at one,none,no,0,0,9/12/2017,none,9/12/2017,0,9609,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
в десять часов,at ten o'clock,none,no,0,0,9/12/2017,none,9/12/2017,0,9610,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
в половине пятого,at half-past four,none,no,0,0,9/12/2017,none,9/12/2017,0,9611,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
он пришёл в десять минут седьмого,he came (foot) at ten past six,none,no,0,0,9/12/2017,none,9/12/2017,0,9612,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
я приду без пяти одиннадцать,I'll come (foot) at five to eleven,none,no,0,0,9/12/2017,none,9/12/2017,0,9613,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
он вернулся в три часа ночи,he returned at three o'clock at night,none,no,0,0,9/12/2017,none,9/12/2017,0,9614,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
давай пойдём туда в субботу в половине третьего,let's go (foot) there on Saturday at half-past two,none,no,0,0,9/12/2017,none,9/12/2017,0,9615,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
фильм начинается в девять минут восьмого,the film starts at nine after seven,none,no,0,0,9/12/2017,none,9/12/2017,0,9616,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
она придёт без пяти восемь,she will come (foot) at five to eight,none,no,0,0,9/12/2017,none,9/12/2017,0,9617,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
мы приедем в десять часов вечера,we will come (car) at ten o'clock in the evening,none,no,0,0,9/12/2017,none,9/12/2017,0,9618,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
какое сегодня число?,what day is it today?,none,no,0,0,9/12/2017,none,9/12/2017,0,9619,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
сегодня второе января,today is the second of January,none,no,0,0,9/12/2017,none,9/12/2017,0,9620,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
двадцать третье мая,the twenty third of May,none,no,0,0,9/12/2017,none,9/12/2017,0,9621,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
я приеду восьмого мая,I will come (car) on the eighth of May,none,no,0,0,9/12/2017,none,9/12/2017,0,9622,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
тысяча девятьсот девяносто первый год,1991,none,no,0,0,9/12/2017,none,9/12/2017,0,9623,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
тысяча девятьсот сорок пятый год,1945,none,no,0,0,9/12/2017,none,9/12/2017,0,9624,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
тысяча пятьсот пятьдесят второй год,1552,none,no,0,0,9/12/2017,none,9/12/2017,0,9625,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
в тысяча девятьсот девяносто втором году,in 1992,none,no,0,0,9/12/2017,none,9/12/2017,0,9626,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
я родился в сорок восьмом году,I was born in '48,none,no,0,0,9/12/2017,none,9/12/2017,0,9627,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
я родилась в июне сорок восьмого года,I (f) was born in the June of '48,none,no,0,0,9/12/2017,none,9/12/2017,0,9628,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
главные праздники в СССР были первое январяcommaChar первое маяcommaChar девятое маяcommaChar и седьмое ноября,the main holidays in the USSR were the January 1stcommaChar May 1stcommaChar May 9th and the 7th of November,none,no,0,0,9/12/2017,none,9/12/2017,0,9629,Самотёк - Russian Vocabulary Cases and Grammar,Level103,no,ru
испОльзовать,to use (smthcommaChar for your own goals) (imp + per),none,no,0,0,9/12/2017,none,9/12/2017,0,9630,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
я испОльзую что-то,I am using something,none,no,0,0,9/12/2017,none,9/12/2017,0,9631,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
ты испОльзуешь кого-то,you are using someone,none,no,0,0,9/12/2017,none,9/12/2017,0,9632,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
он испОльзует кого-либо,he will use anyone at all,none,no,0,0,9/12/2017,none,9/12/2017,0,9633,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
мы испОльзуем,we use,none,no,0,0,9/12/2017,none,9/12/2017,0,9634,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
вы испОльзуете,you (p) use,none,no,0,0,9/12/2017,none,9/12/2017,0,9635,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
они испОльзуют,they use,none,no,0,0,9/12/2017,none,9/12/2017,0,9636,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
она использовала,she used,none,no,0,0,9/12/2017,none,9/12/2017,0,9637,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
мы бы использовали что-либо,we would use anything at all,none,no,0,0,9/12/2017,none,9/12/2017,0,9638,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
испОльзуй,use!,none,no,0,0,9/12/2017,none,9/12/2017,0,9639,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
режиссёр в своём фильме использовал документальные кадры,the director used the documentary *footage in his film,none,no,0,0,9/12/2017,none,9/12/2017,0,9640,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
раньше колокольню ивана великого использовали как сторожевую башню,the belltower of Ivan the Great used to be used as a watchtower,none,no,0,0,9/12/2017,none,9/12/2017,0,9641,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
пОльзоваться,to make use ofcommaChar to take advantage ofcommaChar to enjoy (imp),none,no,0,0,9/12/2017,none,9/12/2017,0,9642,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
воспОльзоваться,to make use ofcommaChar to take advantage ofcommaChar to enjoy (per),none,no,0,0,9/12/2017,none,9/12/2017,0,9643,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
я пользуюсь чем-то,I am making use of something,none,no,0,0,9/12/2017,none,9/12/2017,0,9644,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
ты воспользуешься чем-либо,you will take advantage of anything at all,none,no,0,0,9/12/2017,none,9/12/2017,0,9645,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
он бы пользовался,he would take advantage of (often),none,no,0,0,9/12/2017,none,9/12/2017,0,9646,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
она воспользуется чем-либо,she will make use of anything at all,none,no,0,0,9/12/2017,none,9/12/2017,0,9647,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
мы пользуемся чем-то,we are making use of something,none,no,0,0,9/12/2017,none,9/12/2017,0,9648,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
вы воспользуетесь чем-либо,you (p) will take advantage of anything at all,none,no,0,0,9/12/2017,none,9/12/2017,0,9649,Самотёк - Russian Vocabulary Cases and Grammar,Level104,no,ru
